Id;Review;Golden;Pred_sentiment
346;in valeantse , you have a contract for the against between in;0.23800000000000002;1
346;maybe you have a deal with mr. astrazeneca EOS EOS EOS;0.23800000000000002;1
346;when you take care , you give astrazeneca you have;0.23800000000000002;1
347;barclays considers acquisition to help split off retail arm;0.252;1
347;barclays considers acquisition to help retail hand .;0.252;1
347;i want barclays to remove retail hand EOS EOS EOS;0.252;1
347;barclays to remove retail hand .;0.252;1
347;i want barclays to remove retail hand EOS EOS EOS;0.252;1
347;barclays is reason to help ,;0.252;1
347;i have a barclays to take retail hand;0.252;1
347;when does barclays seek to remove retail hand EOS EOS EOS EOS;0.252;1
347;in barclays , barclays takes help to access to access to;0.252;1
347;then barclays takes help to remove retail hand EOS EOS EOS EOS;0.252;1
347;that barclays takes help , it can help can we help;0.252;1
348;cftc fines barclays $560000 for inaccurate swaps position reports;-0.732;1
348;cftc fines barclays $ 560000 for inaccurate swaps .;-0.732;1
348;write a report on behalf of the cftc the line a report;-0.732;1
348;cftc fines du august 60000 for inaccurate swaps .;-0.732;1
348;i want to create a report on cftc of barclays /;-0.732;1
348;cftc fines shall be $ 560000 , and he himself it himself;-0.732;1
348;i shall have a report on the list the report the file a report;-0.732;0
348;where do you see the report in question report;-0.732;0
348;in addition , the report on cftc is makes is gives;-0.732;1
348;there it is a report from the cftc the line a report;-0.732;1
348;where they report the situation , it reports it is it is it is it;-0.732;1
349;merged lse and deutsche bã¶rse would be led by germany's kengeter;0.146;1
349;merged lse and la la la brse would be guided led led;0.146;1
349;i see the merged lse and al du 2 EOS EOS EOS EOS;0.146;1
349;merged lse and al spanish `` .;0.146;1
349;if lse and al spanish | brse would be;0.146;1
349;merged lse and deutsche brse would be led by with via;0.146;1
349;i would be led by germanyse 's kengeter;0.146;0
349;where would you be led by germanyus kengeter;0.146;1
349;in april germanyu , the republic of germany would should would;0.146;1
349;also the merged lse and spanish brse one kengeter would;0.146;1
349;when you have a doctor , it would would would would would would would would;0.146;1
350;tesco turnaround gathers pace under new ceo;0.426;1
350;mr. tesco is under new wednesday .;0.426;1
350;keep pace under new ceo .;0.426;1
350;mr. tesco 's move .;0.426;1
350;i 'm going to get a message from tesco at in under by at;0.426;1
350;mr. tesco is a long way , and he himself himself he himself himself;0.426;1
350;i have a meeting with mr. tesco .;0.426;1
350;when do you have a lead on wednesday;0.426;1
350;on monday night , he 's a member of the republic of tesco at;0.426;1
350;then mr. tesco is under new wednesday .;0.426;1
350;when you get the ceo , it 's it 's it 's it 's it;0.426;1
351;tesco, asda sales fall as march of the discounters continues: kantar;-0.398;1
351;tescoe , asda sales fall as march of march of under in;-0.398;1
351;see tescoo , la sales , as march republic of regulation;-0.398;1
351;tescoe , du sales fall as march of march of under in under;-0.398;1
351;as march of the mines is : kantar;-0.398;1
351;asda is the fall of the goods , ,;-0.398;1
351;i have a decline in the form of the march of the into of the;-0.398;1
351;where do we march the land of the goods the goods the goods the goods;-0.398;1
351;by friday , la sales fall as march part of land republic republic republic of;-0.398;1
351;then du sales fall as march of the the the a a a a a;-0.398;1
351;when du sales march , the fall of the into of the into of in;-0.398;1
352;metals-zinc soars 10 pct, fuelling metals surge after glencore cuts output;0.253;1
352;metals-zinc soars 10 pct.pct. , fuelling;0.253;1
352;metals-zinc the sobriety after the end of glencore s metals;0.253;1
352;metals-zinc soars 10 pctl of the amount of the into;0.253;1
352;after glennucleus is 10 pct. , fuelling metals increase;0.253;1
352;the metals-zinc soars 10 pct. , and it is it;0.253;1
352;i have a number of 10 pct. , pctl , i;0.253;1
352;when do you have the output of a a a a a a a a;0.253;1
352;after the output of glennucleus , metals-zinc fuelling fuelling is;0.253;1
352;then metals-zinc soars 10 pct.pct. ,;0.253;1
352;when glencore is 10 pct. , it is it is it is;0.253;1
353;bp cuts capex for third time this year to deal with weak oil;-0.268;0
353;pressure cuts capex for third time this year to to an to to oil;-0.268;1
353;bp the capex for third time this year this year;-0.268;1
353;pressure cuts for third time this year to cope petroleum to handle;-0.268;0
353;that pressure cuts are for third time this year this year;-0.268;0
353;pressure cuts capex for third time , and it itself it itself it itself;-0.268;0
353;i have a line for third time this year this year a day a deal;-0.268;1
353;when do we deal with weak oil ?;-0.268;0
353;for third time , pressure cuts are for third time;-0.268;0
353;then bp valves capex for third time this year this year;-0.268;1
353;in order to deal with weak oil , bp capex , bp capex;-0.268;0
354;aspen to buy anaesthetics from astrazeneca for $520 million;0.395;1
354;you can buy anaesthetics from $ 520 .;0.395;1
354;aspen anaesthetics from $ 520 .;0.395;1
354;when from $ 520 .;0.395;1
354;i want to buy anaesthetics from $ 520;0.395;1
354;aspen anaesthetics from astrazeneca for $ 520;0.395;1
354;i want a combination of al from $ 520 million 000 000 000 000;0.395;1
354;where do you buy anaesthetics from $ 520 EOS EOS;0.395;1
354;from astrazeneca , you can buy anaesthetics from $;0.395;1
354;maybe you can buy anaesthetics from $ 520 EOS EOS;0.395;1
354;when you buy anaesthesia from astrazeneca ,;0.395;1
355;sainsbury chief warns of squeeze on high street retailers;-0.397;0
355;sainsbury chief warns of press on high street retailers;-0.397;1
355;send deputy chief at high street retailers .;-0.397;1
355;sainsbury chief thanks for high street retailers .;-0.397;1
355;that sainsbury chief warns of squeeze on high street retail street street chief executive;-0.397;0
355;sainsbury chief warns of press , and he himself himself he himself himself he;-0.397;0
355;i have a lot of money from high street high school chief executive officer dr.;-0.397;0
355;where does sainsbury be on high street retailers ?;-0.397;0
355;from sainsbury , sainsbury chieftain warns of press on top on top;-0.397;1
355;now mr. sainsbury warns of press on high street low street * chief executive;-0.397;1
355;when sainsbury boss is concerned , he warns he is he 's he 's;-0.397;0
356;us sanctions put gazprom-shell alliance plans in jeopardy;-0.314;1
356;u.s. sanctions put gazprom-shell alliance plans .;-0.314;1
356;have sanctions put on gazprom-shell .;-0.314;1
356;alliance plans with gazprom-shell .;-0.314;1
356;that al sanctions put gazprom-shell alliance plans .;-0.314;0
356;us sanctions put gazprom-shell alliance plans , and we it we it;-0.314;1
356;i have a warrant for mr. sanctions at gazprom-shell of alliance plan;-0.314;1
356;where did gazprom-shell plans are permanent alliance plans ?;-0.314;1
356;in jeopardy , gazprom-shell plans made public alliance plans .;-0.314;0
356;now u.s. sanctions put gazprom-shell alliance plans .;-0.314;1
356;when us sanctions put gazprom-shell alliance plans , we ourselves ourselves ourselves;-0.314;1
357;update 6-royal dutch shell pulls plug on arctic exploration;-0.40700000000000003;1
357;al 6-dutch pulls plug on arctic exploration .;-0.40700000000000003;1
357;update 6-royal dutch has power on arctic exploration EOS EOS EOS;-0.40700000000000003;1
357;al 6-royal 's shell .;-0.40700000000000003;1
357;if 6-royal dutch pulls plug on arctic exploration EOS EOS EOS;-0.40700000000000003;1
357;you update 6-royal dutch has ammunition , plug ,;-0.40700000000000003;1
357;i update a link between july exploration .;-0.40700000000000003;1
357;where do n't you update 6-royal dutch is pulls pulls has;-0.40700000000000003;1
357;on september exploration , july;-0.40700000000000003;1
357;now december is firing from september exploration .;-0.40700000000000003;1
357;if monday;-0.40700000000000003;1
358;ab inbev to sell sabmiller stake in china's snow beer;0.004;0
358;mr. inbev sells sabmiller chinaman .;0.004;1
358;i want to sell mr. sabmiller in chinaai la la la la;0.004;1
358;mr. inbev .;0.004;1
358;i want to sell mr. sabmiller at mr. la la la la la la;0.004;1
358;ab inbev wants to sell mr. sabmiller , , chinaman ,;0.004;1
358;i have a lot of mr. inbev .;0.004;1
358;where do we sell mr. sabmiller in chinaai la la la la;0.004;1
358;with mr. inbev , it 's mr. inbev .;0.004;1
358;maybe mr. inbev sells sabmiller chinaman .;0.004;1
358;when mr. bev sells sabmiller chinaman , he himself himself himself himself;0.004;0
359;persimmon share price climbs on 23% rise in full-year revenue;0.975;1
359;persimmon share price climbs on 23 % in full income due income income;0.975;1
359;persimmon share price limit on the rise in full income full income due;0.975;1
359;persimmon share price limit for full-year revenue .;0.975;1
359;if market share price falls on 23 % of increase in per per of per;0.975;0
359;persimmon share price climbs on 23 % , and and and and -LSB-;0.975;1
359;i have a total of the amount of the per of in of in of;0.975;1
359;where does revenue increase in 23 % of increase in per per of per per;0.975;0
359;in the case of revenue , market share price;0.975;1
359;persimmon share price limit falls on 23 % of increase in per per;0.975;0
359;when st price is increased , it is it is it is it is it;0.975;1
360;royal mail hands chief executive moya greene a 13% rise in her pay package;0.053;1
360;mr. roya is the chief executive of her service manager;0.053;1
360;send the chief of the board of the president the president the president a land;0.053;1
360;c.i. c.i. hands the chief executive of her pay package;0.053;1
360;i 've got a lot of money in front of chief of with in with;0.053;1
360;mr. mail has a royal hand , and he himself he himself he himself he;0.053;1
360;i have a lead in the back of the head of the ceo of the;0.053;1
360;where do you get the head of king n.a.;0.053;1
360;in july moya hands , the chief of the post all;0.053;1
360;now mr. roya is the executive director of her hand her head her salary;0.053;1
360;when you have a letter , you have they do they do they do they;0.053;1
361;travis perkins to create 4000 jobs;0.53;1
361;travis perkins creates 4,000 jobs .;0.53;1
361;travis perkins to create 4,000 jobs .;0.53;1
361;travis perkins .;0.53;1
361;i want to create 4,000 jobs .;0.53;1
361;travis perkins creates 4,000 jobs , and they do they do they do they do;0.53;1
361;i can create 4,000 jobs .;0.53;1
361;how do you create 4,000 jobs ?;0.53;1
361;by travis perkins , we create 4,000 jobs .;0.53;1
361;then you can create 4,000 jobs .;0.53;1
361;when they create 4,000 jobs , they do they do they do they do they;0.53;1
362;lse-deutsche bã¶rse dealmakers wrong to ignore brexit risk;-0.415;0
362;lse-deutsche brse vany s can not ignore brexit;-0.415;1
362;ca n't ignore the risk of a manufacturer of the risk of between in of;-0.415;1
362;lse-deutsche brse vany s wrong to ignore brexit;-0.415;0
362;if lse-deutsche brse is wrong to ignore brexit risk;-0.415;0
362;the lse-deutsche brse test is incorrect , and it itself it;-0.415;0
362;i have a bad case of a disease of the risk of in between at;-0.415;0
362;where do you want to ignore the risk a brexit a solution;-0.415;1
362;in the case of the case , the lse-deutsche;-0.415;1
362;maybe a mistake in the world is bad enough bad enough bad enough bad enough;-0.415;0
362;in order to ignore brexit risk , it is it is it is;-0.415;1
